pid,name
nm0258059,Thom Enriquez
nm0326814,Ed Gombert
nm0335469,Joe Grant
nm0635488,Floyd Norman
nm0941314,Linda Woolverton
nm2131929,Jodi Ann Johnson
nm0650276,Alan Ormsby
nm0721675,David Reynolds
nm0234837,Don Dougherty
nm0460146,Jorgen Klubien
nm0723633,Denis Rich
nm0252346,Joe Ekers
nm2132236,Theodore Newton
nm0774599,Larry Scholl
nm0423161,Daan Jippes
nm0632893,Frank Nissen
nm0811279,Jeff Snow
nm1511627,Anonymous
nm0001208,Miguel Ferrer
nm0001213,Harvey Fierstein
nm0791467,Freda Foh Shen
nm0004931,June Foray
nm0393222,James Hong
nm0546816,Miriam Margolyes
nm0001552,Pat Morita
nm0000552,Eddie Murphy
nm0633262,Marni Nixon
nm0644902,Soon-Tek Oh
nm0005287,Donny Osmond
nm0758964,Lea Salonga
nm0793363,James Shigeta
nm0001786,George Takei
nm0867139,Jerry Tondo
nm0913797,Gedde Watanabe
nm0919798,Frank Welker
nm0001840,Ming-Na Wen
nm0928607,Matthew Wilder
nm0000703,BD Wong
nm0025472,Tom Amundsen
nm0042274,Arminae Austen
nm0074834,Mary Kay Bergman
nm0101928,Susan Boyd
nm0003925,Julianne Buescher
nm0119876,Steve Bulen
nm0123553,Corey Burton
nm0141831,Mitch Carter
nm0167139,Robert Clotworthy
nm0184748,David Cowgill
nm0245460,Sally Dworsky
nm0288659,Beth Fowler
nm0298412,Donald Fullilove
nm0672330,Elisa Gabrielli
nm0319636,Jack Gilpin
nm2000147,Sandie Hall
nm0395777,Richard Steven Horvitz
nm0449599,Linda Kerns
nm0479612,Matthew Labyorteaux
nm0497056,Conan Lee
nm0497086,Dana Lee
nm0090798,Edie Lehmann Boddicker
nm0503899,Luisa Leschin
nm0530845,Christina Ma
nm0564375,Susan McBride
nm0591473,Haunani Minn
nm0592437,Edie Mirman
nm0609137,Mark Moseley
nm0684442,Patrick Pinney
nm0719115,Peter Renaday
nm0861329,Maurita L. Thornburgh
nm0906975,John Walcutt
nm0920147,Claudette Wells
nm0576987,Fernando Meirelles
nm0526199,Kátia Lund
nm0513130,Paulo Lins
nm1130251,Bráulio Mantovani
nm1179105,Alexandre Rodrigues
nm1129884,Leandro Firmino
nm1249574,Phellipe Haagensen
nm1179683,Douglas Silva
nm1178560,Jonathan Haagensen
nm0618690,Matheus Nachtergaele
nm1179580,Seu Jorge
nm1403603,Jefechander Suplino
nm0103797,Alice Braga
nm1248280,Emerson Gomes
nm0646663,Edson Oliveira
nm1249471,Michel Gomes
nm1368917,Roberta Rodrigues
nm1404223,Luis Otávio
nm1323565,Kiko Marques
nm1402033,Gustavo Engrácia
nm1130610,Darlan Cunha
nm1248992,Robson Rocha
nm1233386,Thiago Martins
nm1404205,Leandra Miranda
nm0604353,Graziella Moretto
nm1246235,Renato de Souza
nm1241254,Karina Falcão
nm1404525,Sabrina Rosa
nm1130543,Rubens Sabino
nm1402508,Marcos 'Kikito' Junqueira
nm0599356,Edson Montenegro
nm0131827,Gero Camilo
nm1404294,Felipe Paulino
nm1368774,Daniel Zettel
nm0660998,Charles Paraventi
nm1403323,Luiz Carlos Ribeiro Seixas
nm1401900,Paulo 'Jacaré' César
nm0650303,Dani Ornellas
nm1169415,Bernardo Santos
nm1595614,Diego Batista
nm1601101,Diego Ferreira
nm1601287,Marcio Vinicios
nm1601065,Micael
nm1601307,Rafael de Castro
nm1138977,Ramon Francisco
nm1249359,Thiago Wallace
nm1595713,Alexander Cerqueira
nm1596648,Alexandre 'China' Tavares
nm1596253,André Pires Martins
nm1600231,António Rodrigues
nm1595672,Bartolomeu Braga
nm1601049,Carlos Henrique Avernas
nm1595763,Cláudio César
nm1596717,Cleiton Ventura
nm1595888,Damião Firmino
nm1595927,Euclides Garcia
nm1595747,Fábio Castor Conceição
nm1601214,Felipe Nogueira
nm1600209,Ivan Martins
nm1600200,John Lima
nm1601199,Jonas Michel
nm1601176,Leandro Lucas
nm1595615,Leandro Dias Batista
nm0028904,Lúcio Andrey
nm1601215,Luis Carlos Rodrigues Oliveira
nm1601212,Luís Nascimento
nm1596088,Marcello Melo Jr.
nm1600172,Márcio Costa
nm1601217,Mário Luiz Costa Oliveira
nm1595552,Nelson Amaral
nm1595605,Omar 'Mazinho' Barcelos
nm1595556,Otto Amorim
nm1601267,Peter Soares
nm1600251,Rafael de Souza
nm1601200,Roberto Miguez
nm1596545,Rómulo 'Guinomo' Sech
nm1596731,Ruy Vitório
nm1601058,Sérgio Bispo
nm1596832,Alex dos Santos
nm1596252,Anderson Bruno Marques
nm1280217,Anderson Lugão
nm1601195,André Luiz Mendes
nm1595988,Antoni Guedes
nm1600228,Bruno Ricardo
nm1601251,Charles Samuel
nm1596254,Éder Júlio Martins
nm1596440,Eduardo 'BR' Piranha
nm1596397,Erick Oliveira
nm1596816,Fábio 'Dog' da Cunha
nm1596283,Felipe Villela Mendonça
nm1596205,Frederico Lins
nm1595862,Guilherme Estevam
nm1596757,Guilherme William
nm1596650,Harlem Teixeira
nm1595959,Leandro Gonçalves
nm1596202,Leandro Lima
nm1601206,Leiz Moreira
nm1601194,Leonardo Melo
nm1601216,Luis Carlos Oliveira
nm1102002,Marcelo Melo
nm1595549,Marcello 'Máscara' Alves
nm1595573,Wallace Araújo
nm1596346,Wallace Nascimento
nm1596220,Wanderson 'Petão' Lopes
nm1596478,Wellington Costa Ricardo
nm1595961,Wemerson Gonçalves
nm1595609,Wendel Barros
nm1596152,Yuri Krushewsky
nm1595871,Anderson Faria
nm1596219,Arlindo Lopes
nm1597244,Carol Meirelles
nm1596583,Carlos 'Lencinho' Smith
nm1601079,Christiano
nm1601196,Diego Mendes
nm1597533,Jéssica da Silva
nm1597374,Luciana Roque
nm1597332,Marina Mandonça Pinheiro
nm1595960,Michele Gonçalves
nm1307794,Pierre dos Santos
nm1596315,Renan Monteiro
nm1595872,Vinicius Faria
nm1596701,Delano Valentim
nm1601204,Ed Money
nm1595958,Fabiano Gonçalves
nm1601228,Felipe Porto
nm1601184,Francisco Marcos
nm1595933,Leo Generoso
nm1596516,Marcelo António Santos
nm0988886,Marcelo Araújo
nm1600243,Marcos Viana
nm1595885,Maurício Figueiras
nm1601172,Ricardo Lira
nm1601306,Ricardo Rocha da Silva
nm1601193,Wagner Mello
nm1596491,Waldeck Roque
nm1601265,Júlio César Siqueira
nm1595894,Denise Fonseca
nm1596657,Adão Xalebaradã
nm0091759,Edward Boggiss
nm0289550,Guti Fraga
nm1229757,Babu Santana
nm1005219,Marcello Costa
nm1595754,Marcos Coutinho
nm1600236,João Soares
nm1595896,Rafael Fontenele
nm1597372,Rosangela Rodrigues
nm1476457,Jota Farias
nm1317149,Mary Sheila
nm1600287,Gil Torres
nm0513130,Paulo Lins
nm1595836,Christian Duurvoort
nm0033306,Olivia Araújo
nm0001054,Joel Coen
nm0001053,Ethan Coen
nm0001053,Ethan Coen
nm0001054,Joel Coen
nm0000513,William H. Macy
nm0000114,Steve Buscemi
nm0001780,Peter Stormare
nm0749021,Kristin Rudrüd
nm0696193,Harve Presnell
nm0219301,Tony Denman
nm0396828,Gary Houston
nm0935041,Sally Wingert
nm0777754,Kurt Schweickhardt
nm0463698,Larissa Kokernot
nm0676292,Melissa Peterman
nm0716324,Steve Reevis
nm0445316,Warren Keith
nm0249009,Steve Edelman
nm0027437,Sharon Anderson
nm0104594,Larry Brandenburg
nm0310086,James Gaulke
nm0026824,J. Todd Anderson
nm0496626,Michelle Suzanne LeDoux
nm0000531,Frances McDormand
nm0002253,John Carroll Lynch
nm0092118,Bruce Bohne
nm0090876,Petra Boden
nm0661950,Steve Park
nm0263449,Wayne A. Evenson
nm0707531,Cliff Rakerd
nm0791801,Jessica Shepherd
nm2909493,Peter Schmitz
nm0769795,Steven I. Schafer
nm0404460,Michelle Hutchison
nm0518257,David S. Lomax
nm0004913,José Feliciano
nm0803771,Bix Skahill
nm0091191,Bain Boehlke
nm0830960,Rose Stockton
nm0654709,Robert Ozasky
nm0051703,John Bandemer
nm0921682,Don Wescott
nm1396121,Makoto Shinkai
nm1396121,Makoto Shinkai
nm1396121,Makoto Shinkai
nm1038805,Clark Cheng
nm1126340,Ryûnosuke Kamiki
nm4759838,Mone Kamishiraishi
nm6954008,Ryô Narita
nm2976492,Aoi Yûki
nm4858403,Nobunaga Shimazaki
nm5481013,Kaito Ishikawa
nm4411190,Kanon Tani
nm1111054,Masaki Terasoma
nm1360441,Sayaka Ôhara
nm0409287,Kazuhiko Inoue
nm0149218,Chafûrin
nm2573928,Kana Hanazawa
nm2719774,Yuka Terasaki
nm1310910,Takashi Onozuka
nm7402413,Yôhei Namekawa
nm7164107,Miyu Tsuji
nm3562961,Shin'ya Hamazoe
nm4646101,Kanami Satô
nm9008629,Shinjirô Gôda
nm6090757,Yasuhiro Kikuchi
nm9008630,Tamari Hinata
nm6806421,Nozomi Yamane
nm8923299,Yuuki Shin
nm7728423,Tatsuya Murakami
nm9008631,Nodoka Hasegawa
nm6619653,Baron Yamazaki
nm3084913,Suguru Inoue
nm9008632,Ryoko Usami
nm9008633,Miho Morisaki
nm9008634,Tsuyoshi Minamijima
nm9008635,Aika Oomae
nm6415381,Tomohiro Yamaguchi
nm8127747,Takayuki Nakatsukasa
nm6216742,Hiroki Matsukawa
nm9008636,Shouko Negoro
nm9008637,Haruka Ominami
nm7463246,Manami Hanawa
nm8023658,Miho Tabata
nm5760180,Eriko Tomioka
nm2524725,Eiji Yamamoto
nm0154716,Stephen Chbosky
nm0154716,Stephen Chbosky
nm0175726,Steve Conrad
nm2113666,Jack Thorne
nm5383459,R.J. Palacio
nm5016878,Jacob Tremblay
nm0005562,Owen Wilson
nm4207679,Izabela Vidovic
nm0000210,Julia Roberts
nm7093594,Mark Dozlaw
nm1113471,Rukiya Bernard
nm9418741,Jennifer March
nm0001597,Mandy Patinkin
nm7415871,Noah Jupe
nm7291339,Bryce Gheisar
nm8236642,Elle McKinnon
nm4377526,Daveed Diggs
nm7506985,Ty Consiglio
nm3827460,Kyle Breitkopf
nm8305765,James A Hughes
nm0829340,J. Douglas Stewart
nm4438246,Millie Davis
nm1650932,Ali Liebert
nm6780348,Joseph Gordon
nm6893692,Cameron Roberts
nm5994559,Danielle Rose Russell
nm6532464,Erika McKitrick
nm2684036,Nadji Jeter
nm0711838,Benjamin Ratner
nm1281982,Jason McKinnon
nm5868961,Izzy Lieberman
nm5868959,Hannah Hoberman
nm9418742,Michael Alan Healy
nm0000968,Sônia Braga
nm0646955,Nicole Oliver
nm4454799,Emily Delahunty
nm8433627,Lucia Thain
nm5299341,Sasha Neuhaus
nm0371787,Rachel Hayward
nm1794665,Callahan Brebner
nm8828463,Caleb Gordon
nm3487340,Grayson Maxwell Gurnsey
nm8383125,Emily Giannozio
nm8630254,Haley Goldin
nm9418743,Maccie Margaret Chbosky
nm7661906,Victoria V. Cruz
nm0522909,Yan-Kay Crystal Lowe
nm0045584,Steve Bacic
nm4650424,Jason Tremblay
nm5291430,William Dickinson
nm4590173,Emma Tremblay
nm8394753,Armen Bagdasarov
nm6983144,Lidya Jewett
nm4540176,Kaelyn Breitkopf
nm8322255,Gidget
nm0009190,J.J. Abrams
nm0649460,Roberto Orci
nm0476064,Alex Kurtzman
nm0734472,Gene Roddenberry
nm1517976,Chris Pine
nm0704270,Zachary Quinto
nm0000559,Leonard Nimoy
nm0051509,Eric Bana
nm0339304,Bruce Greenwood
nm0881631,Karl Urban
nm0757855,Zoe Saldana
nm0670408,Simon Pegg
nm0158626,John Cho
nm0947338,Anton Yelchin
nm0002027,Ben Cross
nm0000213,Winona Ryder
nm1165110,Chris Hemsworth
nm0607185,Jennifer Morrison
nm0629697,Rachel Nichols
nm0846687,Faran Tahir
nm0004286,Clifton Collins Jr.
nm2185557,Tony Elias
nm1346244,Sean Gerace
nm2903501,Randy Pausch
nm0341377,Tim Griffin
nm0791467,Freda Foh Shen
nm1640437,Kasia Kowalczyk
nm0112043,Jason Brooks
nm0378002,Sonita Henry
nm0950515,Kelvin Yu
nm0019580,Marta Martin
nm2481693,Tavarus Conley
nm2315827,Jeff Castle
nm0113117,Billy Brown
nm1497548,Jimmy Bennett
nm0342399,Greg Grunberg
nm1638022,Spencer Daniels
nm0280267,Jeremy Fitzgerald
nm3418816,Zoe Chernov
nm3418817,Max Chernov
nm2275042,Jacob Kogan
nm1319062,Lorenzo James Henrie
nm2035678,Colby Paul
nm1883548,Cody Klop
nm0326040,Akiva Goldsman
nm2034297,Anna Katarina
nm1408752,Douglas Tait
nm0347909,Tony Guma
nm0009181,Gerald W. Abrams
nm1467169,James McGrath
nm0808843,Jason Matthew Smith
nm0949852,Marcus Young
nm0003928,Bob Clendenin
nm0196909,Darlene Tejeiro
nm0498046,Reggie Lee
nm0126397,Jeffrey Byron
nm1640855,Jonathan Dixon
nm1347153,Tyler Perry
nm3418820,Ben Binswagner
nm1565024,Margot Farley
nm0569295,Paul McGillion
nm0005529,Lisa Vidal
nm0627412,Alex Nevil
nm0227990,Kimberly Arland
nm2395944,Sufe Bradshaw
nm0153779,Jeff Chase
nm0369358,Charles Haugk
nm2049471,Nana Kagga
nm3396899,Michael Saglimbeni
nm3418833,John Blackman
nm2415113,Jack Millard
nm3418827,Shaela Luter
nm2452601,Sabrina Morris
nm0664146,Michelle Parylak
nm0674020,Oz Perkins
nm0286022,Amanda Foreman
nm1400913,Michael Berry Jr.
nm0726900,Lucia Rijker
nm0527945,Pasha D. Lychnikoff
nm1101423,Matt Beisner
nm2342403,Neville Page
nm0408879,Jesper Inglis
nm0254862,Greg Ellis
nm0287168,Marlene Forte
nm0877714,Leonard O. Turner
nm0104220,Mark Bramhall
nm0389901,Ronald F. Hoiseck
nm0741788,Irene Roseen
nm0641138,Jeff O'Haco
nm2174090,Scottie Thompson
nm0746989,Deep Roy
nm0000854,Majel Barrett
nm0000118,John Carpenter
nm0484111,Bill Lancaster
nm0132168,John W. Campbell Jr.
nm0000621,Kurt Russell
nm0000979,Wilford Brimley
nm0141953,T.K. Carter
nm0166359,David Clennon
nm0202966,Keith David
nm0246004,Richard Dysart
nm0356251,Charles Hallahan
nm0540595,Peter Maloney
nm0557956,Richard Masur
nm0595567,Donald Moffat
nm0689177,Joel Polis
nm0906640,Thomas G. Waites
nm0919256,Norbert Weisser
nm0290581,Larry Franco
nm0410429,Nate Irwin
nm0954730,William Zeman
nm0001466,Sergio Leone
nm0006872,Sergio Donati
nm0001466,Sergio Leone
nm0000783,Dario Argento
nm0000934,Bernardo Bertolucci
nm0001466,Sergio Leone
nm0001012,Claudia Cardinale
nm0000020,Henry Fonda
nm0001673,Jason Robards
nm0000314,Charles Bronson
nm0275213,Gabriele Ferzetti
nm0832375,Paolo Stoppa
nm0834754,Woody Strode
nm0001181,Jack Elam
nm0943978,Keenan Wynn
nm0938231,Frank Wolff
nm0822034,Lionel Stander
nm0001047,Michael Cimino
nm0001047,Michael Cimino
nm0913346,Deric Washburn
nm0307311,Louis Garfinkle
nm0714793,Quinn K. Redeker
nm0913346,Deric Washburn
nm0000134,Robert De Niro
nm0001030,John Cazale
nm0001698,John Savage
nm0000686,Christopher Walken
nm0000658,Meryl Streep
nm0001169,George Dzundza
nm0039625,Chuck Aspegren
nm0831471,Shirley Stoler
nm0017377,Rutanya Alda
nm0782132,Pierre Segui
nm0438306,Mady Kaplan
nm0942195,Amy Wright
nm0353024,Mary Ann Haenel
nm0476369,Richard Kuss
nm0341055,Joe Grifasi
nm0173012,Christopher Colombi Jr.
nm0439785,Victoria Karnafel
nm0769137,Jack Scardino
nm0834671,Joe Strnad
nm0866784,Helen Tomko
nm0195063,Paul D'Amato
nm0914456,Dennis Watlington
nm0201678,Charlene Darrow
nm0228365,Jane-Colette Disko
nm0938580,Michael Wollet
nm0063932,Robert Beard
nm0246229,Joe Dzizmba
nm0465766,Stephen Kopestonsky
nm0118236,John F. Buchmelter III
nm0222903,Frank Devore
nm0065603,Tom Becker
nm0465077,Lynn Kongkham
nm0863813,Nongnuj Timruang
nm0659971,Po Pao Pee
nm0123189,Dale Burroughs
nm0382930,Parris Hicks
nm0610795,Samui Muang-Intata
nm0171555,Sapox Colisium
nm0936113,Vitoon Winwitoon
nm0784299,Somsak Sengvilai
nm0638289,Charan Nusvanon
nm0327325,Jiam Gongtongsmoot
nm0678946,Chai Peyawan
nm0360586,Mana Hansa
nm0432414,Sombot Jumpanoi
nm0541935,Phip Manee
nm0764041,Ding Santos
nm0149771,Krieng Chaiyapuk
nm0657377,Ot Palapoo
nm0536787,Chok Chai Mahasoke
nm0298807,Antoine Fuqua
nm0043742,David Ayer
nm0000243,Denzel Washington
nm0000160,Ethan Hawke
nm0001277,Scott Glenn
nm0000297,Tom Berenger
nm0950867,Harris Yulin
nm0000855,Raymond J. Barry
nm0193295,Cliff Curtis
nm0236564,Dr. Dre
nm0004879,Snoop Dogg
nm0004975,Macy Gray
nm0043662,Charlotte Ayanna
nm0578949,Eva Mendes
nm0157915,Nick Chinlund
nm0004968,Jaime Gomez
nm0190441,Raymond Cruz
nm0346595,Noel Gugliemi
nm0065578,Samantha Esteban
nm1091912,Richard Browner
nm1092013,Ronald Ellis
nm1089630,William English
nm1090131,Kyjel N. Jolly
nm0469823,Fran Kranz
nm1090309,Janeen Krikorian
nm1090407,Princera Lee
nm0502528,Robert Leon
nm0520203,Seidy Lopez
nm1090507,Kenneth Allen Madden
nm0535014,Sarah Danielle Madison
nm1088567,Chris Patterson
nm1088568,Rudy Perez
nm1091213,Darrel Sellers
nm0804727,Ben Skorstad
nm0805944,Cle Sloan
nm1091318,Brett Sorenson
nm0815498,Abel Soto
nm0829901,Will Stewart
nm1091701,Denzel Whitaker
nm0926405,Garland Whitt
nm0024622,Alejandro Amenábar
nm0024622,Alejandro Amenábar
nm0000173,Nicole Kidman
nm0001217,Fionnula Flanagan
nm0001172,Christopher Eccleston
nm0542635,Alakina Mann
nm0972848,James Bentley
nm0843059,Eric Sykes
nm0144187,Elaine Cassidy
nm0038914,Renée Asherson
nm0717276,Gordon Reid
nm0020717,Keith Allen
nm0265610,Michelle Fairley
nm1019987,Alexander Vince
nm0530341,Ricardo López
nm0342067,Aldo Grilo
nm0230032,Pete Docter
nm0215455,Ronnie Del Carmen
nm0230032,Pete Docter
nm0215455,Ronnie Del Carmen
nm0230032,Pete Docter
nm0498834,Meg LeFauve
nm2155757,Josh Cooley
nm1578335,Michael Arndt
nm2919995,Simon Rich
nm0352778,Bill Hader
nm0688132,Amy Poehler
nm0688132,Amy Poehler
nm0809613,Phyllis Smith
nm0454236,Richard Kind
nm0352778,Bill Hader
nm0085400,Lewis Black
nm1411676,Mindy Kaling
nm4609731,Kaitlyn Dias
nm0000178,Diane Lane
nm0001492,Kyle MacLachlan
nm0005323,Paula Poundstone
nm1293885,Bobby Moynihan
nm0996134,Paula Pell
nm0324397,Dave Goelz
nm0000568,Frank Oz
nm2155757,Josh Cooley
nm0281359,Flea
nm0001652,John Ratzenberger
nm0016141,Carlos Alazraqui
nm0755969,Peter Sagal
nm0429069,Rashida Jones
nm0015935,Lori Alan
nm0074185,Gregg Berger
nm6148547,Aurora Blue
nm6032512,Veronika Bonell
nm7625985,Lola Cooley
nm0194201,John Cygan
nm4530265,Dani Dare
nm1915174,Andrea Datzman
nm0215455,Ronnie Del Carmen
nm0230032,Pete Docter
nm1584992,Keith Ferguson
nm0297306,Tony Fucile
nm0316701,Mary Gibbs
nm6768465,Randy Hahn
nm5209463,Carter Hastings
nm2624923,Jacob Hopkins
nm6952746,Emma Hudak
nm7625986,Evan Hudak
nm4858942,Dara Iruka
nm4422265,Molly Jackson
nm4833574,Daniella Jones
nm7625987,Sophia Lee Karadi
nm2264184,Elissa Knight
nm2584273,Erik Langley
nm0507097,Dawnn Lewis
nm0528802,Sherry Lynn
nm1942698,Tony Maki
nm0551065,Mona Marshall
nm0628170,Laraine Newman
nm0662088,Bret 'Brook' Parker
nm3704316,Nick Pitera
nm0698413,Phil Proctor
nm7625988,Murray Pearl Schaeffer
nm1365137,Patrick Seitz
nm5336046,Paris Van Dyke
nm0911589,Jim Ward
nm3186285,Lennon Wynn
nm3908719,Dashell Zamm
nm0565336,Tom McCarthy
nm1802857,Josh Singer
nm0565336,Tom McCarthy
nm0749263,Mark Ruffalo
nm0000474,Michael Keaton
nm1046097,Rachel McAdams
nm0000630,Liev Schreiber
nm0805476,John Slattery
nm0195421,Brian d'Arcy James
nm0001804,Stanley Tucci
nm0830588,Elena Wohl
nm0025255,Gene Amoroso
nm0614921,Doug Murray
nm0568823,Sharon McFarlane
nm0792177,Jamey Sheridan
nm0400223,Neal Huff
nm0001082,Billy Crudup
nm0448302,Robert B. Kennedy
nm0614926,Duane Murray
nm4313226,Brian Chamberlain
nm1644112,Michael Cyril Creighton
nm0002117,Paul Guilfoyle
nm0183613,Michael Countryman
nm6938968,Tim Whalen
nm0730045,Martin Roach
nm0095980,Brad Borbridge
nm0021431,Don Allison
nm0743735,Patty Ross
nm3237772,Paloma Nuñez
nm0164972,Robert Clarke
nm0303284,Gary Galone
nm0292098,David Fraser
nm0801700,Paulette Sinclair
nm0374348,Laurie Heineman
nm3177717,Elena Juatco
nm3494672,Nancy Villone
nm2588868,Wendy Merry
nm2377551,Siobhan Murphy
nm7487044,Eileen Padua
nm0048370,Darrin Baker
nm3617619,Brett Cramp
nm1369571,Joe Stapleton
nm1696137,Maureen Keiller
nm2415295,Jimmy LeBlanc
nm0698507,Tim Progosh
nm3362812,Neion George
nm0002799,Laurie Murdoch
nm4523607,Zarrin Darnell-Martin
nm1233561,Krista Morin
nm0057247,Paula Barrett
nm1884858,Mairtin O'Carrigan
nm0216700,Rob deLeeuw
nm6899795,Nancy E. Carroll
nm1682927,Anthony Paolucci
nm2219208,Michele Proude
nm1632114,Richard O'Rourke
nm0137230,Len Cariou
nm0528273,Dennis Lynch
nm1596989,Stefanie Drummond
nm6024783,Mark McGrinder
nm0280584,Richard Fitzpatrick
nm6962180,Tom Driscoll
nm7697852,Jeffrey Samai
nm1566435,Moira Driscoll
nm5654568,Forrest Weber
nm7697853,Doreen Spencer
nm1600028,Janet Pinnick
nm2294720,Shannon McDonough
nm7697855,Shannon Ruth
nm5238951,Daniel Ruth
nm2471291,Jennifer Ruth
nm0600777,Timothy Mooney
nm0784784,Bruce-Robert Serafin
nm1999466,Donna Sue Jahier
nm7697856,Edward Brickley
nm0594503,Hayao Miyazaki
nm0594503,Hayao Miyazaki
nm1168510,Diana Wynne Jones
nm0047962,Chieko Baishô
nm0454120,Takuya Kimura
nm0594271,Akihiro Miwa
nm0309107,Tatsuya Gashûin
nm1126340,Ryûnosuke Kamiki
nm0410659,Mitsunori Isaki
nm1126978,Yô Ôizumi
nm0960033,Akio Ôtsuka
nm0361717,Daijirô Harada
nm0441353,Haruko Katô
nm0001739,Jean Simmons
nm0000288,Christian Bale
nm0000002,Lauren Bacall
nm0001100,Blythe Danner
nm0607865,Emily Mortimer
nm1242688,Josh Hutcherson
nm0000345,Billy Crystal
nm0540441,Jena Malone
nm0293342,Crispin Freeman
nm0798944,Mark Silverman
nm0015924,Mari Devon
nm1137414,Liliana Mumy
nm0016141,Carlos Alazraqui
nm0018646,Newell Alexander
nm0018715,Rosemary Alexander
nm1591185,Julia Barnett
nm0086840,Susanne Blakeslee
nm0139999,Leslie Carrara-Rudolph
nm0141831,Mitch Carter
nm0184748,David Cowgill
nm0233547,Holly Dorff
nm0237881,Moosie Drier
nm0252055,Ike Eisenmann
nm0295115,Will Friedle
nm0033977,Bridget Hoffman
nm0395777,Richard Steven Horvitz
nm0403564,Sherry Hursey
nm0506439,Hope Levy
nm0532309,Christina MacGregor
nm0566906,Joel McCrary
nm0592437,Edie Mirman
nm0719115,Peter Renaday
nm1780029,Kristen Rutherford
nm0820298,Warren Sroka
nm0000229,Steven Spielberg
nm0001140,Philip K. Dick
nm0291082,Scott Frank
nm0169509,Jon Cohen
nm0000129,Tom Cruise
nm0001884,Max von Sydow
nm0004996,Steve Harris
nm0568180,Neal McDonough
nm0453304,Patrick Kilpatrick
nm0004800,Jessica Capshaw
nm0168044,Richard Coca
nm0132625,Keith Campbell
nm0938570,Kirk B.R. Woller
nm0779455,Klea Scott
nm0342029,Frank Grillo
nm0395428,Anna Maria Horsford
nm0799890,Sarah Simmons
nm0652090,Eugene Osment
nm1012810,James Henderson
nm0033871,Vene L. Arcoraci
nm1173984,Erica Ford
nm0282436,Keith Flippen
nm1177924,Nathan Taylor
nm0418446,Radmar Agana Jao
nm0517792,Karina Logue
nm0808122,Elizabeth Anne Smith
