mid,pid,jid,credit,role
tt2395469,nm0336374,3,,Tourist 2
tt2395469,nm8811916,3,,Heckler 2
tt2395469,nm8317100,3,,Albina's Mother
tt2395469,nm6636296,3,,Suhail
tt2395469,nm1018245,3,,Mr. Narain
tt2395469,nm10079597,3,,Driver 2
tt2395469,nm10384314,3,,Krsna
tt2395469,nm8715561,3,,Narain's Manager
tt2395469,nm9119259,3,,Tourist 1
tt2395469,nm10384311,3,,Heckler 1
tt2395469,nm10675576,3,,Student in Exam Hall
tt2395469,nm1238337,3,,Ateeq
tt2395469,nm10002302,3,,
tt2395469,nm10384308,3,,Tourist 3
tt2395469,nm10384310,3,,Safeena's Brother
tt2395469,nm3129731,3,,Ateeq's Wife
tt2395469,nm7231910,3,,Juhi (Girl sitting at college fest)
tt2395469,nm3000723,3,,Mrs. Narain
tt2395469,nm4739989,3,,Salman (as Nakul Sahdev)
tt2395469,nm3473484,3,,Doctor
tt2395469,nm6421778,3,,MC Check Mate
tt2395469,nm7957066,3,,Rapper 1
tt2395469,nm9241618,3,,Tour Guide
tt2395469,nm8261761,3,,Albina
tt2395469,nm7467801,3,,Suhani
tt2395469,nm10858395,3,,Heckler 3
tt2395469,nm6728006,3,,Gemma (as Michaela Tanwar)
tt2395469,nm10384316,3,,Sher's Bhabhi
tt2395469,nm2018867,3,,Sher's Father
tt2395469,nm9012442,3,,Albina's Father
tt1568921,nm0948488,1,,
tt1568921,nm0636260,2,novel,
tt1568921,nm0594503,2,screenplay,
tt1568921,nm2146668,2,screenplay,
tt1568921,nm4043618,3,,Shô (voice)
tt1568921,nm1519680,3,,Arrietty (voice)
tt1568921,nm0835016,3,,Pod (voice)
tt1568921,nm1469236,3,,Homily (voice)
tt1568921,nm0004715,3,,Pod (voice)
tt1568921,nm0688132,3,,Homily (voice)
tt1568921,nm2030779,3,,Spiller (voice)
tt1568921,nm1847099,3,,Arrietty (voice)
tt1568921,nm0000993,3,,Hara (voice)
tt1568921,nm0568603,3,,Haru (voice)
tt1568921,nm1273708,3,,Shawn (voice)
tt1568921,nm0419273,3,,Additional Voices (voice)
tt1568921,nm0550881,3,,Additional Voices (voice)
tt1568921,nm3012604,3,,Spiller (voice)
tt1568921,nm0492373,3,,Sadako (voice)
tt1568921,nm0297885,3,,Spiller (voice)
tt1568921,nm0452817,3,,Haru (voice)
tt1568921,nm1126340,3,,Shou (voice)
tt1568921,nm0456732,3,,Additional Voices (voice)
tt1568921,nm1541331,3,,Arrietty (voice)
tt1568921,nm0594257,3,,Pod (voice)
tt1568921,nm1297907,3,,Additional Voices (voice)
tt1568921,nm0652718,3,,Homily (voice)
tt1568921,nm0847580,3,,Sadako (voice)
tt1568921,nm0319374,3,,Additional Voices (voice)
tt1568921,nm2259793,3,,TV Announcer (voice)
tt1568921,nm4779589,3,,Harachi (voice)
tt1568921,nm0601255,3,,Aunt Jessica (voice) (as Gracie Poletti)
tt0044079,nm0000033,1,,
tt0044079,nm0151452,2,screen play,
tt0044079,nm0650262,2,screen play,
tt0044079,nm0177336,2,adaptation,
tt0044079,nm0383604,2,from the novel by,
tt0044079,nm0372942,2,uncredited,
tt0044079,nm0335048,3,,Guy Haines
tt0044079,nm0738746,3,,Anne Morton
tt0044079,nm0908153,3,,Bruno Antony
tt0044079,nm0001991,3,,Sen. Morton
tt0044079,nm0386877,3,,Barbara Morton
tt0044079,nm0736990,3,,Miriam Joyce Haines (as Laura Elliott)
tt0044079,nm0521079,3,,Mrs. Antony
tt0044079,nm0354947,3,,Mr. Antony
tt0044079,nm0820643,3,,Police Capt. Turley
tt0044079,nm0113876,3,,Prof. Collins
tt0044079,nm0889540,3,,Mrs. Cunningham
tt0044079,nm0321143,3,,Det. Leslie Hennessey
tt3390572,nm0080235,1,,
tt3390572,nm0000636,2,"based on the play ""Hamlet"" by",
tt3390572,nm5470025,2,screenplay,
tt3390572,nm0080235,2,screenplay,
tt3390572,nm0080235,2,dialogue,
tt3390572,nm0007102,3,,Ghazala Meer
tt3390572,nm1372788,3,,Haider Meer
tt3390572,nm3601766,3,,Arshia
tt3390572,nm1946407,3,,Khurram Meer
tt3390572,nm2368423,3,,Dr. Hilal Meer
tt3390572,nm0451425,3,,Hussain Meer
tt3390572,nm1391032,3,,Pervez Lone
tt3390572,nm0896573,3,,Brigadier T.S Murthy
tt3390572,nm2085856,3,,"Liyaqat, Arshia's brother"
tt3390572,nm4444484,3,,(Salman 1) Courtier
tt3390572,nm4488932,3,,(Salman 2) Courtier
tt3390572,nm2586977,3,,Zahoor
tt3390572,nm0451234,3,,Roohdaar
tt3390572,nm6527505,3,,Young Haider
tt0084503,nm0000570,1,,
tt0084503,nm0914166,2,"album ""The Wall""",
tt0084503,nm0914166,2,screenplay,
tt0084503,nm0002097,3,,Pink
tt0084503,nm0362959,3,,Pink's Mother
tt0084503,nm0491190,3,,J.A. Pinkerton (Pink's Father)
tt0084503,nm0202870,3,,Pink's Wife
tt0084503,nm0571634,3,,Young Pink
tt0084503,nm0001364,3,,Rock and Roll Manager
tt0084503,nm1033944,3,,Little Pink
tt0084503,nm0942486,3,,American Groupie
tt0084503,nm0564207,3,,Teacher
tt0084503,nm0197687,3,,English Doctor
tt0084503,nm0371951,3,,Lover
tt0084503,nm0607730,3,,Playground Father
tt0084503,nm0556834,3,,Teacher's Wife (as Marjorie Mason)
tt0084503,nm0108788,3,,American Doctor
tt0084503,nm0258117,3,,Hotel Manager
tt0084503,nm0664822,3,,Spanish Maid
tt0084503,nm0741750,3,,Security Guard
tt0084503,nm0000695,3,,Groupie
tt0084503,nm0132752,3,,Groupie
tt0084503,nm0519301,3,,Groupie
tt0084503,nm0059197,3,,Groupie
tt0084503,nm0065932,3,,Roadie
tt0084503,nm0429514,3,,Roadie
tt0084503,nm0205289,3,,Roadie (as Philip Davis)
tt0084503,nm0647653,3,,Roadie
tt0084503,nm0846607,3,,Minder
tt0084503,nm0281988,3,,Minder
tt0084503,nm0779380,3,,Registrat
tt0084503,nm0225329,3,,Dancing Teacher
tt0084503,nm0552561,3,,Dancing Teacher
tt0084503,nm0859208,3,,Teacher
tt0084503,nm0184814,3,,Teacher
tt0084503,nm0123079,3,,Teacher
tt0084503,nm0737056,3,,Teacher
tt0084503,nm0112692,3,,Teacher
tt0084503,nm0604777,3,,Housekeeper (as John Paul Morgan)
tt0084503,nm0608553,3,,Janitor
tt0084503,nm0939379,3,,Paramedic
tt0084503,nm0628195,3,,Paramedic (as Mark Newman)
tt0084503,nm0510126,3,,Smash & Grab Lady
tt0084503,nm0924012,3,,Smash & Grab Lady
tt0084503,nm0281418,3,,Man on Station (as David Fleesham)
tt0084503,nm0028706,3,,Wedding Witness
tt0084503,nm0454655,3,,Wedding Witness
tt0084503,nm0447358,3,,Wedding Witness
tt0084503,nm0810816,3,,Pink's Friend
tt0084503,nm0942049,3,,Pink's Friend
tt0978762,nm0254178,1,,
tt0978762,nm0254178,2,written by,
tt0978762,nm1814260,3,,911 Operator / Ambulance Voice / Derisive Observer (voice) (as Chris Massey)
tt0978762,nm8784422,3,,Alleyway Bully One (voice)
tt0978762,nm8784423,3,,Alleyway Bully Two / Bird Injury Girl / Bus Stop Girl / Katherine Ramsay (voice)
tt0978762,nm10928013,3,,Alleyway Bully Three (voice)
tt0978762,nm0400635,3,,Animals (Miscellaneous) / Mad Jury Member / Opera Singer Two (voice)
tt0978762,nm0230555,3,,BMX Bandit (voice)
tt0978762,nm0287054,3,,Bus Stop Mother / Kissing Woman (voice)
tt0978762,nm10928014,3,,Cher the Chihuahua / Sonny the Chihuahua (voice)
tt0978762,nm0051509,3,,Damien Popodopolous (voice)
tt0978762,nm3370641,3,,Datsun Sunny Driver (voice)
tt0978762,nm0254178,3,,Dr. Bernard Hazelhof / Garbo Two / Grandpappy Ralph / Ivan Ruby Bevan / Mr. Ravioli / Postmaster / Runover Kitten / Worm (voice)
tt0978762,nm10928015,3,,Ethel the Rooster (voice)
tt0978762,nm3369388,3,,Ferrari Driver (voice) (as Michael Allen)
tt0978762,nm0614107,3,,Frankston Icebreaker One (voice)
tt0978762,nm1993815,3,,Frankston Icebreaker Two (voice)
tt0978762,nm2666856,3,,Garbo One (voice)
tt0978762,nm10928016,3,,Hal the Cat (voice)
tt0978762,nm0281313,3,,Harvey Krumpet / Ken / Len Hislop (voice)
tt0978762,nm1652742,3,,Henry the Fish (voice)
tt0978762,nm0577513,3,,Homeless Man (voice)
tt0978762,nm10928017,3,,Kevin the Pug (voice)
tt0978762,nm10928018,3,,Lottery Caller / New Yorker Two (voice)
tt0978762,nm0001057,3,,Mary Daisy Dinkle (voice)
tt0978762,nm8784424,3,,Mary's Baby (voice)
tt0978762,nm0000450,3,,Max Jerry Horovitz (voice)
tt0978762,nm10928019,3,,Mr. Biscuit the Parrot (voice)
tt0978762,nm0177707,3,,Mrs. Pendergast (voice)
tt0978762,nm0402032,3,,Narrator (voice)
tt0978762,nm3410610,3,,New York Callgirl / New Yorker One (voice)
tt0978762,nm0459514,3,,New Yorker Three (voice)
tt0978762,nm0356709,3,,Opera Singer (voice)
tt0978762,nm2037506,3,,Overeaters Anonymous Tutor / Post Office Customer / Zelda Glutnik (voice)
tt0978762,nm3231809,3,,Thespian One (voice)
tt0978762,nm0315417,3,,Vera Lorraine Dinkle (voice)
tt0978762,nm8784425,3,,Wedding Reception Guest (voice)
tt0978762,nm8784426,3,,Wedding Reception Guest (voice)
tt0978762,nm2512626,3,,Young Mary Daisy Dinkle (voice)
tt0101410,nm0001054,1,,
tt0101410,nm0001053,1,,
tt0101410,nm0001054,2,written by,
tt0101410,nm0001053,2,written by,
tt0101410,nm0001806,3,,Barton Fink
tt0101410,nm0000422,3,,Charlie Meadows
tt0101410,nm0001114,3,,Audrey Taylor
tt0101410,nm0503627,3,,Jack Lipnick
tt0101410,nm0001498,3,,W.P. Mayhew
tt0101410,nm0001724,3,,Ben Geisler
tt0101410,nm0689237,3,,Lou Breeze
tt0101410,nm0000114,3,,Chet
tt0101410,nm0913099,3,,Garland Stanford
tt0101410,nm0692466,3,,Detective Mastrionotti
tt0101410,nm0613997,3,,Detective Deutsch
tt0101410,nm0387734,3,,Derek
tt0101410,nm0269599,3,,Poppy Carnahan (as Megan Faye)
tt0101410,nm0205000,3,,Richard St. Claire
tt0101410,nm0119505,3,,Pete
tt0101410,nm0329997,3,,Maitre D'
tt0101410,nm0218906,3,,Stagehand
tt0101410,nm0342858,3,,Clapper Boy
tt0101410,nm0066331,3,,Referee
tt0101410,nm0841545,3,,Wrestler
tt0101410,nm0888517,3,,Geisler's Secretary
tt0101410,nm0431953,3,,Sailor
tt0101410,nm0403272,3,,USO Girl
tt0101410,nm0870127,3,,Beauty
tt0101410,nm0002485,3,,Voice (voice)
tt5168192,nm0516360,1,,
tt5168192,nm8078611,1,,
tt5168192,nm0491956,2,screenplay,
tt5168192,nm0424302,3,,Daniel Blake
tt5168192,nm4842197,3,,Katie
tt5168192,nm7784671,3,,Daisy
tt5168192,nm7844224,3,,Dylan (as Dylan Phillip McKiernan)
tt5168192,nm0752159,3,,Ann
tt5168192,nm0672922,3,,Sheila
tt5168192,nm8585681,3,,China
tt5168192,nm8904781,3,,Piper
tt5168192,nm2584390,3,,Employment Support Allowance Assessor
tt5168192,nm8821929,3,,At the Sawmill (as Chris McGlade)
tt5168192,nm0695970,3,,At the Sawmill
tt5168192,nm2933362,3,,At the Sawmill
tt5168192,nm2094856,3,,Specialist Nurse
tt5168192,nm0404654,3,,Neighbour with dog
tt5168192,nm5715921,3,,Postman
tt5168192,nm6095525,3,,Benefit Enquiry Line Advisor
tt5168192,nm8534700,3,,Job Centre Floor Manager
tt5168192,nm2233431,3,,Job Centre Guard
tt5168192,nm1161961,3,,Stan Li
tt5168192,nm8584987,3,,Librarian
tt5168192,nm8821927,3,,Student
tt5168192,nm8821928,3,,Student
tt5168192,nm6452244,3,,CV Instructor
tt5168192,nm8821923,3,,Harry Edwards
tt5168192,nm8821924,3,,Food Bank
tt5168192,nm8821925,3,,Food Bank
tt5168192,nm8821926,3,,Food Bank
tt5168192,nm7300124,3,,Supermarket Guard Ivan
tt5168192,nm8821930,3,,Supermarket manager
tt5168192,nm8821931,3,,Decision Maker
tt5168192,nm3597523,3,,Furniture Dealer (as Steve Halliday)
tt5168192,nm6120620,3,,Business Woman
tt5168192,nm1706031,3,,Woman in House
tt5168192,nm0793222,3,,Scotsman
tt5168192,nm7901913,3,,Police Officer
tt5168192,nm8821932,3,,Police Officer
tt5168192,nm8821933,3,,Senior Police Officer
tt5168192,nm8018429,3,,Welfare Rights Officer
tt5168192,nm8821934,3,,
tt5168192,nm8821935,3,,
tt5168192,nm8821937,3,,
tt5168192,nm8821938,3,,
tt5168192,nm8821939,3,,
tt5168192,nm6093949,3,,Appeal Receptionist
tt5168192,nm8821936,3,,
tt0083922,nm0000005,1,,
tt0083922,nm0000005,2,written by,
tt0083922,nm0012358,3,,Siri - Ekdahlska huset
tt0083922,nm0014062,3,,Carl Ekdahl - Ekdahlska huset
tt0083922,nm0021655,3,,Fanny Ekdahl - Ekdahlska huset
tt0083922,nm0021910,3,,Putte Ekdahl - Ekdahlska huset
tt0083922,nm0082599,3,,Police Superintendent Jespersson - Ekdahlska huset
tt0083922,nm0246920,3,,Witness to Bishop's Death - Ekdahlska huset
tt0083922,nm0249735,3,,Oscar Ekdahl - Ekdahlska huset
tt0083922,nm0259001,3,,Alida - Ekdahlska huset
tt0083922,nm0297083,3,,Emilie Ekdahl - Ekdahlska huset
tt0083922,nm0350737,3,,Statue - Ekdahlska huset (as Patricia Gelin)
tt0083922,nm0335176,3,,Miss Vega - Ekdahlska huset
tt0083922,nm0335177,3,,Petra Ekdahl - Ekdahlska huset
tt0083922,nm0349776,3,,Alexander Ekdahl - Ekdahlska huset
tt0083922,nm0902369,3,,Berta - Ekdahlska huset
tt0083922,nm0373213,3,,Aunt Emma - Ekdahlska huset
tt0083922,nm0383914,3,,Old Clergyman - Ekdahlska huset
tt0083922,nm0392331,3,,Miss Ester - Ekdahlska huset
tt0083922,nm0474649,3,,Gustav Adolf Ekdahl - Ekdahlska huset
tt0083922,nm0488097,3,,Aunt Anna von Bohlen - Ekdahlska huset
tt0083922,nm0540204,3,,Alma Ekdahl - Ekdahlska huset
tt0083922,nm0000565,3,,Rosa - Ekdahlska huset
tt0083922,nm0699604,3,,Doctor Fürstenberg - Ekdahlska huset
tt0083922,nm0774622,3,,Lydia Ekdahl - Ekdahlska huset
tt0083922,nm0835482,3,,Clergyman at Wedding - Ekdahlska huset
tt0083922,nm0000278,3,,Maj - Ekdahlska huset (as Pernilla Wallgren)
tt0083922,nm0921300,3,,Jenny Ekdahl - Ekdahlska huset
tt0083922,nm0944206,3,,Helena Ekdahl - Ekdahlska huset (as Gun Wållgren)
tt0083922,nm0959799,3,,Lisen - Ekdahlska huset
tt0083922,nm0024931,3,,Blenda Vergérus - Biskopsgården
tt0083922,nm0027683,3,,Justina - Biskopsgården
tt0083922,nm0027779,3,,Karna (Maid) - Biskopsgården
tt0083922,nm0503522,3,,Elsa Bergius - Biskopsgården
tt0083922,nm0540300,3,,Bishop Edvard Vergerus - Biskopsgården
tt0083922,nm0630921,3,,Selma (Maid) - Biskopsgården
tt0083922,nm0645085,3,,Malla Tander (Cook) - Biskopsgården (as Marrit Olsson)
tt0083922,nm0862735,3,,Henrietta Vergerus - Biskopsgården
tt0083922,nm0074738,3,,Hanna Schwartz - Teatern
tt0083922,nm0085038,3,,Filip Landahl - Teatern
tt0083922,nm0104979,3,,Mr. Morsing (Actor) - Teatern
tt0083922,nm0137324,3,,Glee Singer - Teatern
tt0083922,nm0197168,3,,Props Man - Teatern
tt0083922,nm0351576,3,,Rector Magnificus - Teatern
tt0083922,nm0368506,3,,Glee Singer - Teatern
tt0083922,nm0394077,3,,Tomas Graal (Actor) - Teatern
tt0083922,nm0405341,3,,Miss Sinclair (Actress) - Teatern (as Maud Hyttenberg-Bartoletti)
tt0083922,nm0414962,3,,Glee Singer - Teatern
tt0083922,nm0439468,3,,Miss Palmgren - Teatern
tt0083922,nm1724757,3,,Prompter - Teatern
tt0083922,nm0440221,3,,Office Manager - Teatern
tt0083922,nm0481231,3,,Johan Armfeldt (Actor) - Teatern
tt0083922,nm0542301,3,,Mr. Salenius (Actor) - Teatern
tt0083922,nm0560501,3,,Mikael Bergman (Actor) - Teatern
tt0083922,nm0803669,3,,Grete Holm (Actress) - Teatern
tt0083922,nm1722830,3,,Teatern
tt0083922,nm0959813,3,,Colonel - Teatern
tt0083922,nm0068126,3,,Teaterorkestern
tt0083922,nm1722476,3,,Teaterorkestern
tt0083922,nm1722494,3,,Teaterorkestern
tt0083922,nm1722493,3,,Teaterorkestern
tt0083922,nm1722541,3,,Teaterorkestern
tt0083922,nm0477434,3,,Teaterorkestern
tt0083922,nm1722597,3,,Teaterorkestern
tt0083922,nm1722660,3,,Teaterorkestern
tt0083922,nm1722667,3,,Teaterorkestern
tt0083922,nm0430746,3,,Isak Jacobi - Jacobis hus
tt0083922,nm0252286,3,,Ismael Retzinsky - Jacobis hus
tt0083922,nm0074835,3,,Aron Retzinsky - Jacobis hus
tt0083922,nm0008641,3,,Japanese Woman - Jacobis hus
tt0083922,nm0027676,3,,Japanese Woman - Jacobis hus
tt0083922,nm1722873,3,,Japanese Woman - Jacobis hus
tt1602620,nm0359734,1,,
tt1602620,nm0359734,2,screenplay,
tt1602620,nm0004462,3,,Georges
tt1602620,nm0728938,3,,Anne
tt1602620,nm0001376,3,,Eva
tt1602620,nm1225096,3,,Alexandre
tt1602620,nm1468516,3,,Geoff
tt1602620,nm0013741,3,,Concierge's Husband
tt1602620,nm0087324,3,,Concierge
tt1602620,nm0290420,3,,Nurse #1
tt1602620,nm0238506,3,,Nurse #2 (as Dinara Droukarova)
tt1602620,nm0135084,3,,Police Officer #1
tt1602620,nm1046196,3,,Police Officer #2
tt1602620,nm2929563,3,,Neighbour
tt1602620,nm1114325,3,,Paramedic #1
tt1602620,nm0012715,3,,Paramedic #2
tt0067185,nm0000797,1,,
tt0067185,nm0383359,2,written by,
tt0067185,nm0002106,3,,Maude
tt0067185,nm0001069,3,,Harold
tt0067185,nm0681954,3,,Mrs. Chasen
tt0067185,nm0159258,3,,Glaucus
tt0067185,nm0879006,3,,Uncle Victor
tt0067185,nm0311619,3,,Sunshine Doré
tt0067185,nm0160452,3,,Priest
tt0067185,nm0939707,3,,Psychiatrist
tt0067185,nm0257568,3,,Candy Gulf
tt0067185,nm0838795,3,,Edith Phern
tt0067185,nm0000643,3,,Motorcycle Officer (as M. Borman)
tt0067185,nm0534918,3,,Girlfriend
tt0067185,nm0326787,3,,Police Officer (as Ray Goman)
tt0067185,nm0222857,3,,Police Officer (as Gordon DeVol)
tt0067185,nm0115934,3,,Police Officer
tt0067185,nm0225872,3,,Butler
tt0067185,nm0776335,3,,Doctor
tt0067185,nm0814810,3,,Head Nurse (as Sonia Sorrell)
tt0067185,nm0428739,3,,Student Nurse
tt0067185,nm0383332,3,,Intern
tt0048424,nm0001452,1,,
tt0048424,nm0344181,2,from the novel by,
tt0048424,nm0012938,2,screenplay by,
tt0048424,nm0001452,2,screenplay contributor,
tt0048424,nm0000053,3,,Harry Powell
tt0048424,nm0001859,3,,Willa Harper
tt0048424,nm0001273,3,,Rachel Cooper
tt0048424,nm0322299,3,,Uncle Birdie Steptoe
tt0048424,nm0889537,3,,Icey Spoon
tt0048424,nm0336335,3,,Ben Harper
tt0048424,nm0065975,3,,Walt Spoon
tt0048424,nm0152159,3,,John Harper
tt0048424,nm0115579,3,,Pearl Harper
tt0048424,nm0145082,3,,Ruby (as Gloria Castilo)
tt0057565,nm0000041,1,,
tt0057565,nm0644823,2,screenplay,
tt0057565,nm0452878,2,screenplay,
tt0057565,nm0386750,2,screenplay,
tt0057565,nm0000041,2,screenplay,
tt0057565,nm0402805,2,novel,
tt0057565,nm0001536,3,,Kingo Gondo
tt0057565,nm0619938,3,,Chief Detective Tokura
tt0057565,nm0434593,3,,Reiko Gondo
tt0057565,nm0586227,3,,Kawanishi - Gondo's Secretary
tt0057565,nm0454087,3,,Detective Arai
tt0057565,nm0411146,3,,Chief Detective 'Bos'n' Taguchi
tt0057565,nm0441399,3,,Detective Nakao
tt0057565,nm0793766,3,,Chief of Investigation Section
tt0057565,nm0853392,3,,"Kamiya, National Shoes Publicity Director"
tt0057565,nm0620206,3,,"Ishimaru, National Shoes Design Department Director"
tt0057565,nm0411770,3,,Baba - National Shoes Executive
tt0057565,nm0945734,3,,Ginjirô Takeuchi - Medical Intern
tt0057565,nm0156928,3,,First Reporter
tt0057565,nm0867391,3,,Factory Worker
tt0057565,nm0793674,3,,Prison Warden
tt0057565,nm0755403,3,,Aoki - the Chauffeur
tt0057565,nm0793618,3,,Shinichi Aoki
tt0057565,nm0251014,3,,Jun Gondo
tt0057565,nm0594062,3,,Second Reporter
tt0057565,nm0768566,3,,First Creditor
tt0057565,nm0297843,3,,Chief of First Investigating Section
tt0057565,nm0297869,3,,Junkyard Cook
tt0057565,nm0875237,3,,Detective Murata
tt0057565,nm0457557,3,,Third Reporter
tt0057565,nm0793643,3,,Chief Physician
tt0057565,nm0619403,3,,Detective Yamamoto
tt0057565,nm0357307,3,,Second Creditor
tt0057565,nm0643870,3,,First Executor at Tax Office (as Masao Orita)
tt0057565,nm0632757,3,,Third Creditor
tt0057565,nm0846966,3,,Chief Prison Officer
tt0057565,nm2596740,3,,Fish Market Office Worker
tt0057565,nm0880936,3,,Detective Shimada
tt0057565,nm1355773,3,,Detective Takahashi
tt0057565,nm1346599,3,,Identification Center Worker
tt0057565,nm3344046,3,,Detective Koike
tt0057565,nm0648494,3,,Messenger Passing Note to Intern
tt0057565,nm0441366,3,,Identification Center Worker
tt0057565,nm0768026,3,,Yokohama Station Trolley Man
tt0057565,nm0837361,3,,Female Drug Addict
tt0057565,nm1357734,3,,Murder Victim
tt0057565,nm3343765,3,,Male Drug Addict
tt0057565,nm1356687,3,,Detective Nakamura
tt0057565,nm0559661,3,,Second Executor at Tax Office
tt0057565,nm0945441,3,,Detective Ueno
tt0057565,nm0462637,3,,Detective Hara
tt0057565,nm0411724,3,,Detective
tt0057565,nm0840569,3,,Undercover Detective 'Drug Addict'
tt0051808,nm0000041,1,,
tt0051808,nm0452878,2,written by,
tt0051808,nm0644823,2,written by,
tt0051808,nm0368074,2,written by,
tt0051808,nm0000041,2,written by,
tt0051808,nm0001536,3,,General Rokurota Makabe
tt0051808,nm0156928,3,,Tahei
tt0051808,nm0297869,3,,Matashichi
tt0051808,nm0297843,3,,General Hyoe Tadokoro
tt0051808,nm0793766,3,,"The Old General, Izumi Nagakura"
tt0051808,nm0879947,3,,Princess Yuki
tt0051808,nm0594542,3,,Old Lady-in-Waiting
tt0051808,nm0383689,3,,Farmer's Daughter bought from slave trader
tt0051808,nm0297741,3,,Barrier guard
tt0051808,nm0875237,3,,Samurai on horse
tt0051808,nm0462679,3,,Old man in front of sign
tt0051808,nm0441399,3,,"Fleeing, bloody samurai"
tt0051808,nm0594062,3,,Guard
tt0051808,nm0644574,3,,Magistrate of the bridge barrier
tt0051808,nm0879918,3,,Slave Trader
tt0051808,nm0866736,3,,Potential slave buyer
tt0051808,nm0846966,3,,Potential slave buyer
tt0051808,nm0768026,3,,Gambler
tt0051808,nm0648494,3,,Soldier
tt0051808,nm0757021,3,,Captured foot soldier
tt0051808,nm0766491,3,,Yamada foot soldier
tt0051808,nm0467566,3,,Akisuki soldier
tt0051808,nm0849423,3,,Captured foot soldier
tt0051808,nm0755403,3,,Guard at bridge barrier
tt0051808,nm0645238,3,,Guard at pass barrier
tt0051808,nm0620092,3,,Young Man
tt0051808,nm0453769,3,,Yamana foot soldier (as Jirô Kumagai)
tt0051808,nm0386406,3,,Yamana soldier
tt0051808,nm1221705,3,,Yamana samurai
tt0051808,nm1346997,3,,Yamana samurai
tt0051808,nm0644957,3,,Samurai
tt0051808,nm0652947,3,,Samurai on horseback
tt0051808,nm0411724,3,,Samurai on horseback
tt0051808,nm0840569,3,,Samurai on horseback
tt0051808,nm1549885,3,,Samurai on horseback
tt0051808,nm0383265,3,,Yamana foot soldier on the opposite shore
tt0051808,nm0620032,3,,Akisuki soldier
tt0051808,nm0476732,3,,Akitsuki soldier
tt0051808,nm0157119,3,,Yamana foot soldier
tt0051808,nm1295044,3,,Yamana foot soldier
tt0051808,nm0644530,3,,Second Young Man
tt0051808,nm1073880,3,,Samurai on horseback
tt0051808,nm0757071,3,,Samurai on horseback
tt0051459,nm0112218,1,,
tt0051459,nm0112218,2,screenplay,
tt0051459,nm0688117,2,screenplay,
tt0051459,nm0931783,2,play,
tt0051459,nm0000072,3,,Maggie Pollitt
tt0051459,nm0000056,3,,Brick Pollitt
tt0051459,nm0412322,3,,Big Daddy Pollitt
tt0051459,nm0007217,3,,Gooper Pollitt
tt0051459,nm0000752,3,,Big Momma Pollitt
tt0051459,nm0792828,3,,Mae Pollitt
tt0051459,nm0309588,3,,Dr. Baugh
tt0051459,nm0853299,3,,Deacon Davis
tt0070510,nm0000953,1,,
tt0070510,nm0113872,2,novel,
